"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G61475",0.851158802676967,-1.02853984749572,2.03150845522018,0.240499087092303,0.295475689224752
"AT1G61480",11.9287002198143,-2.20854091222889,0.731190983400162,0.000158757207676984,0.000252308143301486
"AT1G61490",262.014585528865,1.13112011416782,0.123497794606657,1.79764654021144e-20,4.91004144362398e-20
"AT1G61500",476.803035943869,1.21709126548712,0.111836692684358,4.08350143932116e-28,1.31450107900896e-27
"AT1G61510",0.704522882291836,0.387734891427794,1.7424416160806,0.612227092206938,0.690205855946706
"AT1G61520",110269.285149889,-1.88588720133226,0.0239064503168882,0,0
"AT1G61540",32.9690319635473,8.96897409786857,1.1908977565727,4.85154339542203e-15,1.14206711114034e-14
"AT1G61550",19.5954957240437,-2.86887489455682,0.522376238067002,1.54530347395864e-09,3.04081440283363e-09
"AT1G61560",237.252860440189,-5.25815712976328,0.303353181564932,7.88016910226533e-68,4.64395490578824e-67
"AT1G61562",6.53944505915946,-0.0166414084068751,0.626833938763419,0.972678569292486,1
"AT1G61563",717.197463200343,8.32034011292739,1.15994701830897,9.85089051237259e-14,2.22271531685136e-13
"AT1G61565",24.1463455517021,5.087923647727,1.35411402910141,1.27117283943725e-05,2.12482432895333e-05
"AT1G61566",767.804631774056,5.16318914453025,0.662340574652129,1.42252134480258e-15,3.39967771594279e-15
"AT1G61570",1480.14200713288,-0.634910200464534,0.06266978152197,2.8895366195928e-24,8.62260642205914e-24
"AT1G61575",11.7188654591716,-0.325732996370999,0.517358942640145,0.450323669948057,0.525986518196825
"AT1G61580",1873.35705492412,-1.19754738478853,0.0515670745460891,8.11454815735665e-120,7.92364889205579e-119
"AT1G61590",540.106246981121,0.993154136794033,0.0969258276045761,5.36993807782295e-25,1.62620561523503e-24
"AT1G08393",1.38640871854144,0.599221234413509,1.33269445603109,0.388995402915264,0.461076283565235
"AT1G61600",150.083670014867,-0.477458096654306,0.180460200801145,0.00654476196889553,0.00940756263912722
"AT1G61610",49.8973827631497,-4.61886959213987,0.383146400302127,3.49526861391755e-34,1.25926009709829e-33
"AT1G61620",2437.35252516689,0.487137998024172,0.0445502433083893,6.41571795292152e-28,2.05858340259439e-27
"AT1G08397",0.454297499145401,0.434388930939329,2.24805248987251,0.582939943995505,0.661099284106286
"AT1G08403",52.812017568547,4.25506196619032,0.378893147676048,3.89667102522712e-30,1.30320491408168e-29
"AT1G08413",1.53301578420554,1.66843833933624,1.87129911187587,0.0731059951090969,0.0960120247770715
"AT1G08417",7.38511438198136,6.42436550324543,1.30360532372886,1.36544353470761e-07,2.48886533463952e-07
"AT1G61630",281.842032323185,8.57900745069519,0.551660744154988,2.03271101840387e-55,1.02104927979896e-54
"AT1G61640",697.499805137971,-0.408216900893306,0.083504836752757,8.67436773071297e-07,1.52515343428146e-06
